0 	 -6.311011e-01 	 2.249737e+00 	 -6.446548e-01 
1 	 -6.233488e-01 	 2.243654e+00 	 -6.356296e-01 
2 	 -6.159121e-01 	 2.237876e+00 	 -6.265390e-01 
3 	 -6.087967e-01 	 2.232419e+00 	 -6.173877e-01 
4 	 -6.020075e-01 	 2.227295e+00 	 -6.081811e-01 
5 	 -5.955480e-01 	 2.222516e+00 	 -5.989250e-01 
6 	 -5.894201e-01 	 2.218090e+00 	 -5.896257e-01 
7 	 -5.836245e-01 	 2.214028e+00 	 -5.802896e-01 
8 	 -5.781601e-01 	 2.210336e+00 	 -5.709234e-01 
9 	 -5.730243e-01 	 2.207020e+00 	 -5.615344e-01 
10 	 -5.682126e-01 	 2.204085e+00 	 -5.521301e-01 
11 	 -5.637186e-01 	 2.201532e+00 	 -5.427182e-01 
12 	 -5.595342e-01 	 2.199364e+00 	 -5.333065e-01 
13 	 -5.556491e-01 	 2.197579e+00 	 -5.239030e-01 
14 	 -5.520512e-01 	 2.196175e+00 	 -5.145157e-01 
15 	 -5.487269e-01 	 2.195150e+00 	 -5.051529e-01 
16 	 -5.456606e-01 	 2.194497e+00 	 -4.958236e-01 
17 	 -5.428355e-01 	 2.194210e+00 	 -4.865365e-01 
18 	 -5.402334e-01 	 2.194281e+00 	 -4.773011e-01 
19 	 -5.378351e-01 	 2.194700e+00 	 -4.681269e-01 
20 	 -5.356204e-01 	 2.195457e+00 	 -4.590238e-01 
21 	 -5.335684e-01 	 2.196541e+00 	 -4.500016e-01 
22 	 -5.316578e-01 	 2.197938e+00 	 -4.410708e-01 
23 	 -5.298666e-01 	 2.199635e+00 	 -4.322420e-01 
24 	 -5.281726e-01 	 2.201617e+00 	 -4.235260e-01 
25 	 -5.265535e-01 	 2.203868e+00 	 -4.149338e-01 
26 	 -5.249869e-01 	 2.206371e+00 	 -4.064767e-01 
27 	 -5.234505e-01 	 2.209110e+00 	 -3.981656e-01 
28 	 -5.219223e-01 	 2.212066e+00 	 -3.900114e-01 
29 	 -5.203808e-01 	 2.215223e+00 	 -3.820246e-01 
30 	 -5.188053e-01 	 2.218561e+00 	 -3.742151e-01 
31 	 -5.171754e-01 	 2.222064e+00 	 -3.665924e-01 
32 	 -5.154720e-01 	 2.225713e+00 	 -3.591655e-01 
33 	 -5.136768e-01 	 2.229492e+00 	 -3.519426e-01 
34 	 -5.117726e-01 	 2.233383e+00 	 -3.449312e-01 
35 	 -5.097432e-01 	 2.237369e+00 	 -3.381383e-01 
36 	 -5.075729e-01 	 2.241436e+00 	 -3.315702e-01 
37 	 -5.052476e-01 	 2.245568e+00 	 -3.252325e-01 
38 	 -5.027537e-01 	 2.249751e+00 	 -3.191301e-01 
39 	 -5.000792e-01 	 2.253970e+00 	 -3.132670e-01 
40 	 -4.972133e-01 	 2.258214e+00 	 -3.076465e-01 
41 	 -4.941467e-01 	 2.262469e+00 	 -3.022710e-01 
42 	 -4.908714e-01 	 2.266727e+00 	 -2.971421e-01 
43 	 -4.873810e-01 	 2.270975e+00 	 -2.922605e-01 
44 	 -4.836708e-01 	 2.275205e+00 	 -2.876259e-01 
45 	 -4.797374e-01 	 2.279409e+00 	 -2.832374e-01 
46 	 -4.755789e-01 	 2.283579e+00 	 -2.790929e-01 
47 	 -4.711946e-01 	 2.287710e+00 	 -2.751895e-01 
48 	 -4.665851e-01 	 2.291794e+00 	 -2.715237e-01 
49 	 -4.617524e-01 	 2.295828e+00 	 -2.680911e-01 
50 	 -4.566992e-01 	 2.299808e+00 	 -2.648867e-01 
51 	 -4.514297e-01 	 2.303729e+00 	 -2.619047e-01 
52 	 -4.459490e-01 	 2.307589e+00 	 -2.591389e-01 
53 	 -4.402631e-01 	 2.311385e+00 	 -2.565824e-01 
54 	 -4.343788e-01 	 2.315115e+00 	 -2.542280e-01 
55 	 -4.283037e-01 	 2.318777e+00 	 -2.520679e-01 
56 	 -4.220457e-01 	 2.322368e+00 	 -2.500940e-01 
57 	 -4.156132e-01 	 2.325887e+00 	 -2.482982e-01 
58 	 -4.090148e-01 	 2.329331e+00 	 -2.466719e-01 
59 	 -4.022594e-01 	 2.332701e+00 	 -2.452066e-01 
60 	 -3.953558e-01 	 2.335994e+00 	 -2.438935e-01 
61 	 -3.883130e-01 	 2.339208e+00 	 -2.427241e-01 
62 	 -3.811402e-01 	 2.342343e+00 	 -2.416899e-01 
63 	 -3.738465e-01 	 2.345397e+00 	 -2.407826e-01 
64 	 -3.664409e-01 	 2.348369e+00 	 -2.399942e-01 
65 	 -3.589322e-01 	 2.351257e+00 	 -2.393169e-01 
66 	 -3.513292e-01 	 2.354060e+00 	 -2.387429e-01 
67 	 -3.436400e-01 	 2.356778e+00 	 -2.382652e-01 
68 	 -3.358726e-01 	 2.359408e+00 	 -2.378767e-01 
69 	 -3.280351e-01 	 2.361950e+00 	 -2.375706e-01 
70 	 -3.201357e-01 	 2.364402e+00 	 -2.373403e-01 
71 	 -3.121830e-01 	 2.366762e+00 	 -2.371796e-01 
72 	 -3.041857e-01 	 2.369031e+00 	 -2.370823e-01 
73 	 -2.961528e-01 	 2.371206e+00 	 -2.370426e-01 
74 	 -2.880935e-01 	 2.373287e+00 	 -2.370549e-01 
75 	 -2.800172e-01 	 2.375272e+00 	 -2.371139e-01 
76 	 -2.719331e-01 	 2.377160e+00 	 -2.372142e-01 
77 	 -2.638506e-01 	 2.378952e+00 	 -2.373511e-01 
78 	 -2.557793e-01 	 2.380645e+00 	 -2.375195e-01 
79 	 -2.477288e-01 	 2.382241e+00 	 -2.377148e-01 
80 	 -2.397093e-01 	 2.383739e+00 	 -2.379324e-01 
81 	 -2.317307e-01 	 2.385140e+00 	 -2.381675e-01 
82 	 -2.238036e-01 	 2.386446e+00 	 -2.384154e-01 
83 	 -2.159386e-01 	 2.387658e+00 	 -2.386714e-01 
84 	 -2.081467e-01 	 2.388780e+00 	 -2.389309e-01 
85 	 -2.004397e-01 	 2.389815e+00 	 -2.391888e-01 
86 	 -1.928299e-01 	 2.390766e+00 	 -2.394404e-01 
87 	 -1.853302e-01 	 2.391639e+00 	 -2.396805e-01 
88 	 -1.779547e-01 	 2.392440e+00 	 -2.399039e-01 
89 	 -1.707180e-01 	 2.393175e+00 	 -2.401050e-01 
90 	 -1.636359e-01 	 2.393852e+00 	 -2.402782e-01 
91 	 -1.567255e-01 	 2.394481e+00 	 -2.404172e-01 
92 	 -1.500051e-01 	 2.395071e+00 	 -2.405154e-01 
93 	 -1.434938e-01 	 2.395635e+00 	 -2.405659e-01 
94 	 -1.372118e-01 	 2.396183e+00 	 -2.405615e-01 
95 	 -1.311801e-01 	 2.396730e+00 	 -2.404944e-01 
96 	 -1.254205e-01 	 2.397289e+00 	 -2.403569e-01 
97 	 -1.199556e-01 	 2.397874e+00 	 -2.401407e-01 
98 	 -1.148085e-01 	 2.398501e+00 	 -2.398373e-01 
99 	 -1.100024e-01 	 2.399184e+00 	 -2.394383e-01 
100 	 -1.055606e-01 	 2.399940e+00 	 -2.389348e-01 
101 	 -1.015063e-01 	 2.400785e+00 	 -2.383177e-01 
102 	 -9.786228e-02 	 2.401733e+00 	 -2.375781e-01 
103 	 -9.465118e-02 	 2.402803e+00 	 -2.367067e-01 
104 	 -9.189552e-02 	 2.404010e+00 	 -2.356942e-01 
105 	 -8.961722e-02 	 2.405371e+00 	 -2.345310e-01 
106 	 -8.783725e-02 	 2.406902e+00 	 -2.332075e-01 
107 	 -8.657517e-02 	 2.408618e+00 	 -2.317146e-01 
108 	 -8.584878e-02 	 2.410534e+00 	 -2.300432e-01 
109 	 -8.567374e-02 	 2.412663e+00 	 -2.281850e-01 
110 	 -8.606323e-02 	 2.415016e+00 	 -2.261324e-01 
111 	 -8.702763e-02 	 2.417603e+00 	 -2.238785e-01 
112 	 -8.857428e-02 	 2.420431e+00 	 -2.214178e-01 
113 	 -9.070723e-02 	 2.423505e+00 	 -2.187460e-01 
114 	 -9.342713e-02 	 2.426828e+00 	 -2.158601e-01 
115 	 -9.673114e-02 	 2.430399e+00 	 -2.127587e-01 
116 	 -1.006130e-01 	 2.434216e+00 	 -2.094418e-01 
117 	 -1.050630e-01 	 2.438273e+00 	 -2.059112e-01 
118 	 -1.100687e-01 	 2.442563e+00 	 -2.021699e-01 
119 	 -1.156141e-01 	 2.447076e+00 	 -1.982231e-01 
120 	 -1.216808e-01 	 2.451799e+00 	 -1.940774e-01 
121 	 -1.282479e-01 	 2.456719e+00 	 -1.897409e-01 
122 	 -1.352924e-01 	 2.461819e+00 	 -1.852232e-01 
123 	 -1.427893e-01 	 2.467082e+00 	 -1.805354e-01 
124 	 -1.507127e-01 	 2.472491e+00 	 -1.756897e-01 
125 	 -1.590354e-01 	 2.478025e+00 	 -1.706993e-01 
126 	 -1.677300e-01 	 2.483665e+00 	 -1.655783e-01 
127 	 -1.767691e-01 	 2.489393e+00 	 -1.603413e-01 
128 	 -1.861257e-01 	 2.495187e+00 	 -1.550033e-01 
129 	 -1.957738e-01 	 2.501031e+00 	 -1.495795e-01 
