0.000000e+00	0.000000e+00
1.000000e-03	8.973538e-05
2.000000e-03	3.587946e-04
3.000000e-03	8.067374e-04
4.000000e-03	1.432831e-03
5.000000e-03	2.236054e-03
6.000000e-03	3.215098e-03
7.000000e-03	4.368376e-03
8.000000e-03	5.694022e-03
9.000000e-03	7.189907e-03
1.000000e-02	8.853635e-03
1.100000e-02	1.068256e-02
1.200000e-02	1.267380e-02
1.300000e-02	1.482423e-02
1.400000e-02	1.713050e-02
1.500000e-02	1.958907e-02
1.600000e-02	2.219617e-02
1.700000e-02	2.494788e-02
1.800000e-02	2.784006e-02
1.900000e-02	3.086846e-02
2.000000e-02	3.402865e-02
2.100000e-02	3.731607e-02
2.200000e-02	4.072606e-02
2.300000e-02	4.425384e-02
2.400000e-02	4.789453e-02
2.500000e-02	5.164320e-02
2.600000e-02	5.549484e-02
2.700000e-02	5.944439e-02
2.800000e-02	6.348676e-02
2.900000e-02	6.761684e-02
3.000000e-02	7.182951e-02
3.100000e-02	7.611964e-02
3.200000e-02	8.048216e-02
3.300000e-02	8.491197e-02
3.400000e-02	8.940406e-02
3.500000e-02	9.395345e-02
3.600000e-02	9.855523e-02
3.700000e-02	1.032045e-01
3.800000e-02	1.078967e-01
3.900000e-02	1.126269e-01
4.000000e-02	1.173907e-01
4.100000e-02	1.221836e-01
4.200000e-02	1.270012e-01
4.300000e-02	1.318394e-01
4.400000e-02	1.366941e-01
4.500000e-02	1.415612e-01
4.600000e-02	1.464371e-01
4.700000e-02	1.513180e-01
4.800000e-02	1.562004e-01
4.900000e-02	1.610809e-01
5.000000e-02	1.659563e-01
5.100000e-02	1.708236e-01
5.200000e-02	1.756799e-01
5.300000e-02	1.805224e-01
5.400000e-02	1.853486e-01
5.500000e-02	1.901560e-01
5.600000e-02	1.949423e-01
5.700000e-02	1.997056e-01
5.800000e-02	2.044437e-01
5.900000e-02	2.091551e-01
6.000000e-02	2.138379e-01
6.100000e-02	2.184908e-01
6.200000e-02	2.231124e-01
6.300000e-02	2.277016e-01
6.400000e-02	2.322572e-01
6.500000e-02	2.367785e-01
6.600000e-02	2.412645e-01
6.700000e-02	2.457148e-01
6.800000e-02	2.501287e-01
6.900000e-02	2.545060e-01
7.000000e-02	2.588463e-01
7.100000e-02	2.631494e-01
7.200000e-02	2.674154e-01
7.300000e-02	2.716443e-01
7.400000e-02	2.758362e-01
7.500000e-02	2.799913e-01
7.600000e-02	2.841100e-01
7.700000e-02	2.881927e-01
7.800000e-02	2.922399e-01
7.900000e-02	2.962521e-01
8.000000e-02	3.002299e-01
8.100000e-02	3.041740e-01
8.200000e-02	3.080850e-01
8.300000e-02	3.119639e-01
8.400000e-02	3.158114e-01
8.500000e-02	3.196282e-01
8.600000e-02	3.234154e-01
8.700000e-02	3.271738e-01
8.800000e-02	3.309043e-01
8.900000e-02	3.346079e-01
9.000000e-02	3.382855e-01
9.100000e-02	3.419381e-01
9.200000e-02	3.455667e-01
9.300000e-02	3.491722e-01
9.400000e-02	3.527556e-01
9.500000e-02	3.563178e-01
9.600000e-02	3.598599e-01
9.700000e-02	3.633827e-01
9.800000e-02	3.668871e-01
9.900000e-02	3.703740e-01
1.000000e-01	3.738444e-01
1.010000e-01	3.772990e-01
1.020000e-01	3.807387e-01
1.030000e-01	3.841642e-01
1.040000e-01	3.875764e-01
1.050000e-01	3.909759e-01
1.060000e-01	3.943635e-01
1.070000e-01	3.977398e-01
1.080000e-01	4.011055e-01
1.090000e-01	4.044610e-01
1.100000e-01	4.078070e-01
1.110000e-01	4.111440e-01
1.120000e-01	4.144725e-01
1.130000e-01	4.177928e-01
1.140000e-01	4.211055e-01
1.150000e-01	4.244108e-01
1.160000e-01	4.277091e-01
1.170000e-01	4.310006e-01
1.180000e-01	4.342856e-01
1.190000e-01	4.375644e-01
1.200000e-01	4.408371e-01
1.210000e-01	4.441039e-01
1.220000e-01	4.473648e-01
1.230000e-01	4.506200e-01
1.240000e-01	4.538696e-01
1.250000e-01	4.571135e-01
1.260000e-01	4.603517e-01
1.270000e-01	4.635844e-01
1.280000e-01	4.668113e-01
1.290000e-01	4.700324e-01
1.300000e-01	4.732477e-01
1.310000e-01	4.764571e-01
1.320000e-01	4.796604e-01
1.330000e-01	4.828575e-01
1.340000e-01	4.860482e-01
1.350000e-01	4.892325e-01
1.360000e-01	4.924100e-01
1.370000e-01	4.955807e-01
1.380000e-01	4.987444e-01
1.390000e-01	5.019009e-01
1.400000e-01	5.050500e-01
1.410000e-01	5.081915e-01
1.420000e-01	5.113251e-01
1.430000e-01	5.144509e-01
1.440000e-01	5.175684e-01
1.450000e-01	5.206776e-01
1.460000e-01	5.237783e-01
1.470000e-01	5.268703e-01
1.480000e-01	5.299534e-01
1.490000e-01	5.330275e-01
1.500000e-01	5.360924e-01
1.510000e-01	5.391481e-01
1.520000e-01	5.421943e-01
1.530000e-01	5.452310e-01
1.540000e-01	5.482581e-01
1.550000e-01	5.512754e-01
1.560000e-01	5.542830e-01
1.570000e-01	5.572806e-01
1.580000e-01	5.602684e-01
1.590000e-01	5.632463e-01
1.600000e-01	5.662142e-01
1.610000e-01	5.691722e-01
1.620000e-01	5.721202e-01
1.630000e-01	5.750583e-01
1.640000e-01	5.779866e-01
1.650000e-01	5.809050e-01
1.660000e-01	5.838137e-01
1.670000e-01	5.867127e-01
1.680000e-01	5.896022e-01
1.690000e-01	5.924823e-01
1.700000e-01	5.953530e-01
1.710000e-01	5.982145e-01
1.720000e-01	6.010670e-01
1.730000e-01	6.039107e-01
1.740000e-01	6.067456e-01
